Meetpunt surrogate key,Meetpunt locatie,Datum,Tijd,Aantal fietsers,Aantal fietsers van,Aantal fietsers naar,Meetpunt code
543,Amedeus Stockmanslei 39,2021-10-12,03:00:00,3,3,0,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,04:00:00,20,10,10,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,05:00:00,26,13,13,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,06:00:00,118,34,84,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,07:00:00,406,100,306,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,08:00:00,641,182,459,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,09:00:00,206,76,130,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,10:00:00,94,40,54,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,11:00:00,97,34,63,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,12:00:00,145,76,69,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,13:00:00,135,85,50,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,14:00:00,93,43,50,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,15:00:00,189,111,78,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,16:00:00,432,308,124,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,17:00:00,442,319,123,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,18:00:00,276,193,83,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,19:00:00,171,91,80,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,20:00:00,82,50,32,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,21:00:00,69,40,29,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,22:00:00,78,43,35,MOR02
543,Amedeus Stockmanslei 39,2021-10-12,23:00:00,45,22,23,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,00:00:00,17,13,4,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,01:00:00,11,6,5,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,02:00:00,2,1,1,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,03:00:00,13,10,3,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,04:00:00,17,10,7,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,05:00:00,35,17,18,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,06:00:00,115,30,85,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,07:00:00,377,99,278,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,08:00:00,515,166,349,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,09:00:00,182,57,125,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,10:00:00,145,81,64,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,11:00:00,202,88,114,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,12:00:00,300,148,152,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,13:00:00,208,123,85,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,14:00:00,191,94,97,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,15:00:00,212,140,72,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,16:00:00,323,218,105,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,17:00:00,441,311,130,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,18:00:00,275,166,109,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,19:00:00,191,108,83,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,20:00:00,107,53,54,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,21:00:00,74,37,37,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,22:00:00,77,56,21,MOR02
543,Amedeus Stockmanslei 39,2021-10-13,23:00:00,77,50,27,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,00:00:00,24,15,9,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,01:00:00,6,5,1,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,02:00:00,5,2,3,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,03:00:00,4,4,0,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,04:00:00,17,10,7,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,05:00:00,32,13,19,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,06:00:00,118,34,84,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,07:00:00,436,130,306,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,08:00:00,683,191,492,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,09:00:00,213,74,139,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,10:00:00,141,59,82,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,11:00:00,124,44,80,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,12:00:00,177,86,91,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,13:00:00,184,100,84,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,14:00:00,173,98,75,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,15:00:00,288,183,105,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,16:00:00,478,338,140,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,17:00:00,469,331,138,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,18:00:00,354,247,107,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,19:00:00,171,105,66,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,20:00:00,101,53,48,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,21:00:00,58,32,26,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,22:00:00,96,54,42,MOR02
543,Amedeus Stockmanslei 39,2021-10-14,23:00:00,51,31,20,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,00:00:00,27,21,6,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,01:00:00,16,14,2,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,02:00:00,11,7,4,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,03:00:00,8,8,0,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,04:00:00,10,4,6,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,05:00:00,31,16,15,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,06:00:00,94,35,59,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,07:00:00,350,115,235,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,08:00:00,563,200,363,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,09:00:00,181,60,121,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,10:00:00,83,40,43,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,11:00:00,83,33,50,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,12:00:00,146,76,70,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,13:00:00,160,94,66,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,14:00:00,179,96,83,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,15:00:00,283,170,113,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,16:00:00,420,273,147,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,17:00:00,391,232,159,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,18:00:00,222,128,94,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,19:00:00,163,82,81,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,20:00:00,104,50,54,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,21:00:00,53,27,26,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,22:00:00,66,48,18,MOR02
543,Amedeus Stockmanslei 39,2021-10-15,23:00:00,61,40,21,MOR02
543,Amedeus Stockmanslei 39,2021-10-16,00:00:00,61,29,32,MOR02
