Meetpunt surrogate key,Meetpunt locatie,Datum,Tijd,Aantal fietsers,Aantal fietsers van,Aantal fietsers naar,Meetpunt code
84,Oudemolsedijk,2018-07-20,04:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,05:00:00,2,2,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,06:00:00,3,1,2,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,07:00:00,12,7,5,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,08:00:00,8,5,3,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,09:00:00,24,9,15,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,10:00:00,45,9,36,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,11:00:00,34,18,16,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,12:00:00,31,22,9,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,13:00:00,43,18,25,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,14:00:00,75,24,51,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,15:00:00,47,18,29,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,16:00:00,48,20,28,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,17:00:00,24,12,12,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,18:00:00,28,15,13,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,19:00:00,12,6,6,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,20:00:00,13,6,7,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,21:00:00,6,3,3,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,22:00:00,32,0,32,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,23:00:00,33,2,31,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,00:00:00,10,1,9,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,01:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,02:00:00,19,18,1,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,03:00:00,15,15,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,04:00:00,34,34,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,05:00:00,2,1,1,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,06:00:00,1,1,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,07:00:00,6,3,3,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,08:00:00,28,7,21,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,09:00:00,42,27,15,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,10:00:00,69,26,43,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,11:00:00,67,23,44,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,12:00:00,97,70,27,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,13:00:00,65,14,51,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,14:00:00,136,79,57,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,15:00:00,110,52,58,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,16:00:00,71,29,42,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,17:00:00,37,14,23,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,18:00:00,39,14,25,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-21,19:00:00,33,22,11,FMN GV 18 Kasterlee
